id,author,published_datetime,title,url,complexity,reading_time,views,tags,votes,bookmarks,comments
788766,i360u,2024-01-25 07:30:46+00:00,Symbiote.js VS LitElement,https://habr.com/ru/articles/788766/,Средний,8,1300,"['Веб-разработка', 'JavaScript', 'HTML']",9,16,16
788786,sldo_ru,2024-01-25 07:20:32+00:00,Cache API — кэшируем данные на стороне клиента,https://habr.com/ru/articles/788786/,Средний,6,4500,"['Веб-разработка', 'JavaScript', 'Программирование', 'API', 'TypeScript']",5,69,13
788656,savolkov,2024-01-24 13:46:55+00:00,"Как уменьшить размер бандла раз и навсегда: приемы, метрики, мониторинг",https://habr.com/ru/articles/788656/,Средний,18,5400,"['Веб-разработка', 'Программирование', 'Клиентская оптимизация']",14,98,3
788528,malfin,2024-01-24 07:36:03+00:00,"Использование панели управления ISPmanager 6, как хостинг-систему в образовательном учреждении",https://habr.com/ru/articles/788528/,Простой,10,790,['Веб-разработка'],4,6,8
788508,Maxilect,2024-01-24 07:06:25+00:00,Как писать более чистый CSS: дюжина советов от банальных до неочевидных,https://habr.com/ru/companies/maxilect/articles/788508/,Простой,9,14000,"['Блог компании Maxilect', 'Веб-дизайн', 'Веб-разработка', 'CSS', 'HTML']",19,137,15
788254,Parker0,2024-01-24 07:00:54+00:00,ECMAScript 6+ vs TypeScript,https://habr.com/ru/articles/788254/,,19,6300,"['Веб-разработка', 'JavaScript', 'TypeScript']",4,22,15
787958,dmtr81,2024-01-24 04:34:47+00:00,По локоть в легаси: пошагово перезапускаем устаревший портал на PHP,https://habr.com/ru/articles/787958/,Средний,10,11000,"['Веб-разработка', 'PHP', 'Symfony', 'Проектирование и рефакторинг']",57,74,14
785668,aio350,2024-01-23 08:01:36+00:00,"Важные аспекты Unicode, о которых должен знать каждый разработчик JavaScript",https://habr.com/ru/companies/timeweb/articles/785668/,Средний,22,6900,"['Блог компании Timeweb Cloud', 'Веб-разработка', 'JavaScript']",43,147,7
788230,demureiskander,2024-01-23 07:33:30+00:00,Суперсемейка против Unicode: Эластика и ее противник гибкий UTF-8,https://habr.com/ru/articles/788230/,Средний,8,2500,"['Веб-разработка', 'CSS', 'HTML', 'IT-стандарты', 'Инженерные системы']",2,27,13
787678,VeXell,2024-01-23 07:10:11+00:00,Как мы используем Puppeteer для создания Open Graph изображений с Node.js,https://habr.com/ru/articles/787678/,Простой,7,2200,"['Веб-разработка', 'JavaScript', 'Node.JS', 'TypeScript']",4,27,0
787616,Artezio_team,2024-01-23 07:01:23+00:00,В плену JavaScript: как веб-разработка стала заложницей одного языка,https://habr.com/ru/companies/lanit/articles/787616/,Простой,9,11000,"['Блог компании ГК ЛАНИТ', 'Веб-разработка', 'JavaScript', 'Программирование', 'Node.JS']",40,53,8
787796,shcherbanich,2024-01-22 21:30:40+00:00,Важные советы backend-разработчику: защити себя от нежелательных проблем,https://habr.com/ru/articles/787796/,Средний,13,18000,"['Информационная безопасность', 'Веб-разработка', 'Программирование']",24,158,16
787990,IIvana,2024-01-22 09:16:46+00:00,Сферический коммивояжёр в вакууме и в реальной жизни,https://habr.com/ru/articles/787990/,,5,2900,"['Веб-разработка', 'Алгоритмы', 'Разработка под Android', 'Google API', 'Clojure']",8,25,13
787758,Cutcode,2024-01-20 15:07:18+00:00,PHP и Laravel дайджест новостей за декабрь 2023 года,https://habr.com/ru/articles/787758/,,5,5300,"['Веб-разработка', 'PHP', 'Laravel']",10,12,1
787660,DmitryITMO,2024-01-19 16:40:51+00:00,Подручный для бизнеса,https://habr.com/ru/companies/spbifmo/articles/787660/,,10,2300,"['Блог компании ИТМО', 'Веб-разработка', 'Python', 'Машинное обучение', 'Искусственный интеллект']",3,32,1
787606,hl0rrrka,2024-01-19 12:30:20+00:00,Почему не любят JavaScript?,https://habr.com/ru/articles/787606/,Простой,5,22000,"['Веб-разработка', 'JavaScript']",16,73,171
787520,SuperLeha,2024-01-19 09:11:05+00:00,Насколько безопасна сегодня авторизация через мессенджеры?,https://habr.com/ru/companies/newtel/articles/787520/,Средний,4,3100,"['Блог компании «Нью-Тел»', 'Информационная безопасность', 'Веб-разработка', 'Разработка мобильных приложений']",2,15,10
787176,Start_X,2024-01-18 08:42:57+00:00,"Неочевидные угрозы: как защититься от атак на десериализацию, XSS и чтение произвольных файлов",https://habr.com/ru/companies/StartX/articles/787176/,,10,3300,"['Блог компании Start X (EX Антифишинг)', 'Информационная безопасность', 'Веб-разработка', 'Управление разработкой']",6,36,10
786652,sashadzen,2024-01-18 04:54:47+00:00,"Сдается дом! Как разрабатывался сайт для проекта, которому нет аналогов в России (кейс)",https://habr.com/ru/companies/pyrobyte/articles/786652/,Простой,6,2600,"['Блог компании Pyrobyte', 'Веб-разработка', 'Анализ и проектирование систем', 'Развитие стартапа']",5,31,12
787076,varlab,2024-01-17 13:45:33+00:00,React + Three.js. Создаём собственный 3D шутер. Часть 3,https://habr.com/ru/articles/787076/,Средний,9,9300,"['Веб-разработка', 'JavaScript', 'Работа с 3D-графикой', 'Разработка игр', 'ReactJS']",8,63,6
787062,incrize,2024-01-17 12:31:51+00:00,Headless eCommerce на Laravel: Погружение в модульную архитектуру,https://habr.com/ru/articles/787062/,Средний,8,6100,"['Веб-разработка', 'PHP', 'Laravel']",10,41,7
784542,melnik909,2024-01-17 09:00:49+00:00,Прокачиваем вёрстку ARIA-атрибутами. Атрибут aria-hidden,https://habr.com/ru/companies/ruvds/articles/784542/,Средний,8,4600,"['Блог компании RUVDS.com', 'Веб-разработка', 'HTML', 'Accessibility']",39,49,0
786518,impwx,2024-01-17 07:14:16+00:00,Фамильный вики-движок Bonsai: 6 лет спустя,https://habr.com/ru/articles/786518/,Простой,9,2700,"['Веб-разработка', '.NET', 'C#', 'Хранение данных']",14,34,21
786886,aleko855,2024-01-16 16:54:29+00:00,"Окей, я джуниор, как начать управлять?",https://habr.com/ru/articles/786886/,Простой,4,6000,"['Веб-разработка', 'Программирование', 'Node.JS', 'Управление разработкой', 'Управление проектами']",2,40,92
786594,Vordgi,2024-01-16 10:37:05+00:00,Сжатие css классов. Как сделать веб Ещё быстрее. next.js,https://habr.com/ru/articles/786594/,,3,6100,"['Веб-разработка', 'CSS', 'JavaScript', 'HTML', 'ReactJS']",5,37,26
786590,i360u,2024-01-16 09:32:57+00:00,Symbiote.js 2.0,https://habr.com/ru/articles/786590/,Простой,5,5700,"['Веб-разработка', 'JavaScript', 'ReactJS']",9,37,9
785982,ptsecurity,2024-01-15 08:45:03+00:00,Кибербезопасность — ахиллесова пята африканского континента,https://habr.com/ru/companies/pt/articles/785982/,Простой,3,1600,"['Блог компании Positive Technologies', 'Информационная безопасность', 'Веб-разработка', 'Исследования и прогнозы в IT', 'Финансы в IT']",3,13,0
786282,idsulik,2024-01-14 14:58:37+00:00,Синхронизация локальных изменений с docker/kubernetes контейнером,https://habr.com/ru/articles/786282/,Простой,3,7100,"['Веб-разработка', 'DevOps', 'Kubernetes']",8,95,6
786284,LeninIvanov,2024-01-14 12:31:12+00:00,О кастомных HTML-тегах по-человечески и как их использовать,https://habr.com/ru/articles/786284/,Средний,7,12000,"['Веб-разработка', 'JavaScript', 'HTML']",42,119,38
785690,Bright_Translate,2024-01-14 10:00:56+00:00,Скрытые возможности элемента <input>,https://habr.com/ru/companies/ruvds/articles/785690/,Средний,8,15000,"['Блог компании RUVDS.com', 'Веб-дизайн', 'Веб-разработка', 'CSS', 'HTML']",101,250,22
781082,VladPopovich,2024-01-14 09:34:13+00:00,"Гайд: проектируем систему цветов. Всё про styles, tokens, variables",https://habr.com/ru/articles/781082/,Средний,10,7200,"['Веб-разработка', 'Анализ и проектирование систем', 'Интерфейсы', 'Дизайн']",14,102,2
786118,Marat2010,2024-01-13 00:11:10+00:00,"Быстрая установка PostgreSQL (PgAdmin 4, Adminer) на VPS",https://habr.com/ru/articles/786118/,Средний,3,4500,"['Настройка Linux', 'Веб-разработка', 'PostgreSQL', 'DevOps', 'Облачные сервисы']",8,33,9
786102,Parker0,2024-01-12 17:20:05+00:00,"Детальный React. Реконсиляция, рендеры, Fiber, виртуальное дерево",https://habr.com/ru/articles/786102/,Сложный,19,15000,"['Веб-разработка', 'ReactJS']",14,168,9
786008,d_hutoryanskaya,2024-01-12 13:21:31+00:00,"Ловкость рук, четкость алгоритма и никакого мошенничества: чек-лист для дизайнеров интерфейсов и фронтенд-разработчиков",https://habr.com/ru/companies/selectel/articles/786008/,,10,10000,"['Блог компании Selectel', 'Веб-разработка', 'Интерфейсы', 'IT-компании']",45,110,16
778554,MKB_news,2024-01-12 08:38:24+00:00,Как мы делали редизайн сайта МКБ,https://habr.com/ru/companies/mkb/articles/778554/,Средний,8,2800,"['Блог компании Московский кредитный банк', 'Веб-дизайн', 'Веб-разработка', 'Графический дизайн']",7,14,2
785798,u4aew,2024-01-11 15:21:03+00:00,Создание веб-приложения с использованием микрофронтендов и Module Federation,https://habr.com/ru/articles/785798/,Средний,12,7100,"['Веб-разработка', 'JavaScript', 'ReactJS']",2,79,2
785758,erbanovanastasia,2024-01-11 13:48:18+00:00,«Хватит программировать в YAML и JSON!»: неочевидные проблемы шаблонизирования,https://habr.com/ru/companies/selectel/articles/785758/,,10,14000,"['Блог компании Selectel', 'Веб-разработка', 'Программирование', 'Совершенный код']",39,87,15
